body,label
"Bu hafta sonu pikniğe gidiyoruz, hava güzelse tabi.",0
"Fatura ödeme makbuzunu e-posta olarak aldım, arşivledim.",0
"Annem için doktor randevusu aldım, Perşembe sabahı hastaneye gidiyoruz.",0
"Siparişim kargoya verildi, takip numarası: GKN2024567891",0
"Hafta sonu düğün var, kıyafet almam lazım acele.",0
"Bütçe toplantısı ertelendi, yeni tarih duyurulacak.",0
Şirket içi spor turnuvası için başvuru formu açıldı.,0
"Bu ay elektrik faturası biraz yüksek geldi, tasarrufa dikkat edelim.",0
"Kitap kulübü toplantısı Çarşamba akşamı, katılacak mısın?",0
"Kira sözleşmesi yenileme zamanı geldi, ev sahibiyle görüşmem lazım.",0
"Kooperatif aidatı ödendi, dekont ekte.",0
Okul aile toplantısı için bugün öğleden sonra okulda olacağım.,0
"Tatil rezervasyonunu tamamladım, biletler e-postama geldi.",0
"Vergi levhası yenileme başvurusu yapıldı, onay bekleniyor.",0
"İş başvurum olumlu sonuçlandı, Pazartesi işe başlıyorum.",0
"Burs ödemesi hesabıma yattı, teşekkürler.",0
"Sınav sonuçları açıklandı, başarıyla geçtim.",0
"Ofiste doğum günü kutlaması var, kek getiriyorum.",0
"Taşınma işlemi tamamlandı, yeni adresim ekte.",0
"Eski bilgisayarımı tamir ettirdim, sorun giderildi.",0
Asistan pozisyonu için başvurularınızı İK'ya iletebilirsiniz.,0
"Pazar günü aile yemeği var, gelecek misiniz?",0
"Yıllık sağlık taraması randevuları açıldı, alın lütfen.",0
"Şirket otobüsü güzergahı değişti, yeni takvim ekte.",0
"Konferansta sunumun çok beğenildi, tebrikler.",0
"Kreş müdürü yarın görüşme istiyor, saati onaylayabilir misiniz?",0
"Müşteri ziyareti için sunum hazırlandı, inceleyebilirsiniz.",0
"Yazlık ev bu yıl boş, gelmek ister misiniz?",0
"Pratik sınav tarihleri belirlendi, takvim öğrenci panelinde.",0
Gıda bankası bağışı toplama kampanyamız başladı.,0
"Şirket araç sigortası yenilendi, poliçe ekte.",0
"Organizasyon şeması güncellendi, intranet'te yayınlandı.",0
Hediye çeki kampanyamıza katılmak için mağazamızı ziyaret edin.,0
Mahalledeki yol çalışması bu Cuma tamamlanacak.,0
"Çocuğum bu yıl okuma yazmayı öğrendi, çok mutluyum.",0
Yurt dışı iş seyahatim için vize onayı geldi.,0
"Şirket web sitesi güncellendi, yeni tasarım yayında.",0
"Aylık özet raporunu paylaşıyorum, inceleyebilirsiniz.",0
"Personel toplantısı sonuçları özetlendi, ekte bulabilirsiniz.",0
"Bu ay maaş artışı onaylandı, Ocak ayından geçerli.",0
"Yemek kartı bakiyeniz dolmak üzere, yükleme yapabilirsiniz.",0
Çevre temizleme kampanyasına katılım formunu doldurabilirsiniz.,0
"Şikayet formunuz alındı, müşteri hizmetleri dönecek.",0
Çocuklar için yaz kampı kayıtları başladı.,0
"Güvenlik açığı tespit ettik, lütfen şifrenizi hemen değiştirin: https://myaccount.google.com/security",0
"Mobil uygulamamız güncellendi, yeni özellikler için App Store'u ziyaret edin.",0
Şirket politikası gereği yılda bir kez e-imza yenilenmesi gerekmektedir.,0
Bölge müdürü ziyareti için toplantı odası ayırtıldı.,0
Hemşire arkadaşım bu hafta dönüşümlü gece nöbeti tutuyor.,0
Yurt kayıtları için gerekli belgeler üniversite sitesinde belirtilmiş.,0
"Pazar günü mahalle muhtarıyla görüşme var, katılacak mısın?",0
"Süpermarkette bugün et kampanyası varmış, gideyim mi?",0
"Toplantı notları hazır, mail atıyorum şimdi.",0
"Şirkette yeni bir CRM sistemi devreye girecek, eğitim verilecek.",0
"Öğle arasında bankaya gitmem lazım, beraberinde gitmek ister misin?",0
"Çalışma grubumuz finale kaldı, heyecanlıyız.",0
Yarın teslim tarihi olan dosyayı bugün bitiririm.,0
"Anlaşma imzalandı, proje resmi olarak başladı.",0
"Apartman toplantısı bu akşam saat 20:00'da, katılım bekleniyor.",0
"Acil durum tatbikatı yapılacak, katılım zorunlu.",0
"Doğum günün kutlu olsun, akşam sürpriz var!",0
"Kitapçıda imza günü var, yazar da geliyor.",0
İş çıkışı spor salonuna gidiyor musun?,0
Pazarlama ekibi için yeni bütçe onaylandı.,0
"Güvenlik kamerası sistemi güncellendi, test ediliyor.",0
Ahmet'in veda yemeği için organizasyon yapılıyor.,0
"Bu hafta beyaz eşya fuarı var, ilgileniyor musun?",0
"Proje iş planı onaylandı, uygulama başlıyor.",0
Müdür yardımcısı pozisyonu için duyuru yayınlandı.,0
"E-fatura aboneliğim aktif, bundan sonra faturalar e-postaya gelecek.",0
Emekli sandığı bilgilendirme toplantısı düzenlenecek.,0
Çocuğun derslerini düzenli yapıyor mu?,0
Tesis bakım çalışmaları Cumartesi yapılacak.,0
Kurum içi yetenek yarışması başvuruları açıldı.,0
"Personel servisinin saati değişti, bilginize.",0
Yeni çalışma saatleri düzenlemesi Pazartesi başlıyor.,0
Kreş servisi güzergahı bu hafta değişiyor.,0
Okul fotoğrafı çekimi bu Perşembe.,0
"Maaş bordronuz hazır, sisteme giriş yapabilirsiniz.",0
Sigorta primleri bu ay yatırıldı.,0
"Ek ödenek talebi onaylandı, hesabınıza yatırılacak.",0
Yönetim kurulu kararları resmi gazetede yayınlandı.,0
"Güvenlik eğitimi sertifikanız hazır, teslim alabilirsiniz.",0
"Hediye paketi servisi başladı, siparişlerinizi verebilirsiniz.",0
Dijital dönüşüm projesi ilk fazını tamamladı.,0
"Yeni personel el kitabı çıktı, intranet'ten indirilebilir.",0
Çocukların okul servis ücretleri hesabınıza iade edildi.,0
Bu ay yemek kartı bakiyeleri sisteme yüklendi.,0
Haftaya pazartesi oryantasyon toplantısı var.,0
"Şirkette tasarruf kampanyası başlatıldı, detaylar ekte.",0
"Devlet memuru maaş zammı açıklandı, bilginize.",0
"Personel alım süreci tamamlandı, yeni ekip üyeleri tanıtılacak.",0
"Posta kutunum dolu, gidip boşaltmam lazım.",0
"Banka hesabımı kontrol ettim, maaş yatmış.",0
Okul servis saati 5 dakika öne alındı.,0
"Ev kirası biraz arttı ama makul, sözleşmeyi yeniledik.",0
"Akraba düğününe gidiyoruz, seni alayım mı yolda?",0
"Vergi levhası yenileme tarihi yaklaştı, unutma.",0
Kız kardeşim bu yıl üniversitede okuyacak.,0
"Mahkeme davetiyesi! Adınıza dava açıldı, duruşmaya katılmazsanız gıyabi karar verilecek. Avukatınızla iletişim için: http://mahkeme-bildir.dava-tr.xyz",1
Bankacılık sistemi güncellemesi nedeniyle hesabınız geçici olarak kısıtlandı. Erişimi açmak için doğrulama yapın: http://banka-sistem-guncelle.hesap-ac.tk,1
"Paketiniz gümrükte bekliyor, bugün ödeme yapmazsanız iade edilecek. 89 TL gümrük vergisi: http://gumruk-acil-ode.kargo-bekliyor.net",1
Türkiye Cumhurbaşkanlığı adına sizi 100.000 TL hibe için seçtik. Hibeyı almak için form doldurun: http://cumhurbaskanligi-hibe.tc-devlet.xyz,1
Siber saldırı tespit edildi! Bilgisayarınızın kamerasına erişildi. Görüntülerinizi yayınlamamamız için 500 USDT gönderin.,1
"Flört uygulamasındaki eşleşmenizden mesaj var: Merhaba güzelim, seninle daha iyi tanışmak istiyorum. Bankacı olarak çalışıyorum ve sana iyi bir yatırım fırsatı sunabilirim.",1
"Konut kredisi fırsatı: %0.89 faizle 2 milyon TL kredi! Başvurmak için TC kimlik, gelir belgesi ve banka şifrenizi gönderin.",1
Hesabınızda para aklamaya işaret eden işlem tespit edildi. Mali Suçları Araştırma Kurulu adına ifade vermeniz gerekmektedir: http://masak-ifade.bildir-tr.xyz,1
Oyun hesabınız hacklenme riski altında! V-Bucks'larınızı ve skin'lerinizi korumak için hesap bilgilerinizi doğrulayın: http://fortnite-hesap-koru.guvenli-oyun.tk,1
Sosyal medya hesabınız 48 saat içinde silinecek. Hesabınızı korumak için bu formu doldurun: http://sosyal-medya-koru.hesap-kaydet.xyz,1
Şirketimiz sizin profilinizle çok ilgileniyor. Aylık 15.000 TL maaşla iş teklifi için TC ve banka hesabınızı paylaşın.,1
Araç muayene hatırlatma: Resmi devlet kurumundan bildirim. Araç bilgilerinizi doğrulayın: http://egm-muayene-resmi.arac-dogrula.tk,1
Enerji desteği: Doğalgaz faturanızın %50'si devlet tarafından karşılanacak. Başvuru için: http://dogalgaz-destek.enerji-tr.xyz,1
"Emekli ikramiyesi ödemesi yapıldı, hesabınıza yansıtılması için SGK'ya bilgilerinizi doğrulatın: http://sgk-ikramiye-dogrula.emekli-odeme.com",1
Yabancı uyruklu kişiden miras kaldı: Avukatınız olarak sizinle iletişime geçiyorum. 5.000.000 USD mirası aktarmak için banka bilgilerinizi paylaşın.,1
Şüpheli bağlantı! Bu bağlantıyı açmadan önce doğrulama yapın: http://guvenlik-test.url-kontrol.xyz — Açarsanız bilgisayarınız risk altına girer.,1
"Kızım okula başladı, adaptasyonu iyi gidiyor.",0
"Bu sabah trafik çok kötüydü, yarım saat geç kaldım.",0
"Balkon çiçeklerini suladım, çok güzel açıyorlar.",0
"Kitabı bitirdim, çok güzeldi. Sana da tavsiye ederim.",0
"Bu hafta sonu pikniğe gidiyoruz, sen de gel.",0
"Çocukların sınav haftası, biraz stresli.",0
"Komşumuz yeni taşındı, iyi insanlar gibi görünüyor.",0
"Bugün erken çıkış yapabiliyor musun, sinemaya gidelim.",0
"Kışlık kıyafetleri çıkardım, dolap düzeni yaptım.",0
"Bu yıl tatile gidemeyiz galiba, birikimimiz yetmedi.",0
"Araba muayenesi gelecek ay, hatırlattım sana.",0
"Şehir dışından gelen misafirlerimiz var, bu akşam yoğunuz.",0
"İzin günlerim kaldı, yıl sonuna kadar kullanmam lazım.",0
"Okulun kafeteryasındaki yemekler değişti, çok daha iyi oldu.",0
"Sayın ekip, bu haftaki haftalık değerlendirme toplantımız Çarşamba günü saat 10:00'da Toplantı Odası B'de gerçekleşecektir. Gündem: Q3 hedefleri, bütçe güncellemesi ve yeni proje atamaları. Katılımınızı bekliyoruz.",0
"Merhaba, yarınki müşteri sunumu için hazırlık toplantısı bugün saat 15:30'da yapılacaktır. Sunum taslağını önceden incelemenizi rica ederiz. Toplantı linki: meet.google.com/xyz-abc",0
"Tüm departman yöneticileri bilgilendirme toplantısı 14 Kasım Pazartesi saat 09:00'da Konferans Salonu'nda yapılacaktır. Katılım zorunludur, lütfen takvimlerinize ekleyin.",0
"Değerli ekip arkadaşları, aylık operasyon toplantımız bu ay 22 Kasım'a ertelenmiştir. Yeni toplantı daveti takvimlerinize gönderilmiştir.",0
Yönetim Kurulu Toplantısı 5 Aralık tarihinde gerçekleşecektir. Gündem maddeleri için önerilerinizi 30 Kasım'a kadar sekreterliğe iletiniz.,0
Proje Alfa ekibi sprint değerlendirme toplantısı her Cuma 14:00'te yapılmaktadır. Bu haftaki toplantıda son teslimatlar değerlendirilecektir.,0
"Sayın çalışanlarımız, 2025 yılı izin planlaması için İnsan Kaynakları departmanına en geç 15 Aralık tarihine kadar tercihlerinizi bildirmenizi rica ederiz.",0
İnsan Kaynakları Duyurusu: Bu yıl performans değerlendirme görüşmeleri 1-15 Aralık tarihleri arasında yapılacaktır. Yöneticiniz sizinle randevu ayarlayacaktır.,0
Tüm personelimize duyurulur: Yeni işe başlayan çalışanlar için oryantasyon programı her ayın ilk Pazartesi günü saat 09:00'da İK toplantı odasında düzenlenmektedir.,0
"Sayın çalışan, yıllık bireysel gelişim planınızı oluşturmanız için sistem 1 Ocak'ta açılacaktır. Planınızı 31 Ocak'a kadar sisteme girmeniz gerekmektedir.",0
İK Duyurusu: Esnek çalışma saati uygulaması 1 Ocak itibarıyla tüm departmanlar için geçerli olacaktır. Detaylı bilgi için İK politika dökümanını intranet'ten inceleyebilirsiniz.,0
Çalışan memnuniyeti anketi bu hafta e-posta ile gönderilecektir. Yanıtlarınız gizli tutulacak olup sonuçlar işyeri koşullarını iyileştirme amacıyla kullanılacaktır.,0
"Sayın öğrenciler, 2024-2025 güz dönemi kayıt yenileme işlemleri 1-10 Eylül tarihleri arasında öğrenci bilgi sistemi üzerinden gerçekleştirilecektir.",0
Üniversitemiz 100. yıl kutlamaları kapsamında düzenlenecek bilim ve teknoloji şenliği için proje başvuruları başlamıştır. Son başvuru tarihi: 30 Kasım.,0
"Değerli öğrencilerimiz, dönem sonu sınav takvimi ilan edilmiştir. Ayrıntılar için üniversite web sitesini ve öğrenci bilgi sistemini takip ediniz.",0
Burs başvuruları için gerekli belgeler ve koşullar burs ofisi tarafından güncellenmiştir. Başvuruların 15 Ekim'e kadar tamamlanması gerekmektedir.,0
Öğrenci Konseyi Duyurusu: Bahar dönemi kulüp etkinlik takvimi yayınlanmıştır. Etkinliklere katılım ve gönüllülük için öğrenci portalına giriş yapabilirsiniz.,0
"Değerli öğrencilerimiz, Erasmus+ öğrenci değişim programı başvuruları Şubat ayında başlayacaktır. Bilgilendirme toplantısı 10 Ocak'ta yapılacaktır.",0
"Bilgisayar Mühendisliği bölümü öğrencilerine duyuru: Staj yerleştirme listesi ilan edilmiştir, danışmanınızla görüşerek başvurunuzu tamamlayınız.",0
Pazartesi günü Veri Yapıları ve Algoritmalar dersi saat 11:00'dan 13:00'e alınmıştır. Değişiklik öğrenci bilgi sistemine yansıtılmıştır.,0
Duyuru: Bu hafta Matematik dersini veren Dr. Ahmet Yılmaz'ın dersleri öğretim üyesinin izni nedeniyle iptal edilmiştir. Telafi dersleri sonradan duyurulacaktır.,0
Bahar dönemi ders programı onaylanmıştır. Güncel programa öğrenci bilgi sisteminden ulaşabilirsiniz. Çakışan ders seçimlerinizi 10 Şubat'a kadar güncellemeniz gerekmektedir.,0
"Yönetim Bilişim Sistemleri dersi bu hafta yüz yüze değil, çevrimiçi yapılacaktır. Zoom linki: zoom.us/j/123456789 — Saat: 14:00.",0
Uygulamalı İngilizce dersi bu Perşembe dil laboratuvarına taşınmıştır. Yerleşim planı için bölüm sekreterliğini arayabilirsiniz.,0
Öğrenciler dikkat: Dönem sonu proje teslim tarihi 20 Aralık'tan 27 Aralık'a uzatılmıştır. Projelerin sisteme yüklenmesi gerekmektedir.,0
"Sayın kullanıcı, açmış olduğunuz destek talebiniz (#TKT-20241105-0823) incelenmiş ve aşağıdaki çözüm uygulanmıştır: VPN bağlantı sorununuz sunucu yapılandırması güncellenerek giderilmiştir.",0
Bilgi İşlem Birimi: Bildirdiğiniz yazıcı sorunu çözüme kavuşturulmuştur. Yazıcıya erişiminizin sağlandığını doğrulamak için lütfen tekrar deneyiniz.,0
Destek talebiniz alınmıştır. Talep numaranız: #IT-4521. Ekibimiz en geç 4 iş saati içinde size geri dönecektir.,0
E-posta erişim sorununuz sistem yöneticisi tarafından giderilmiştir. Şifrenizi sıfırlamak için IT servis masasını arayabilirsiniz: dahili 1234.,0
Kullandığınız muhasebe yazılımında tespit ettiğiniz hata geliştiricilere iletilmiştir. Bir sonraki güncellemeyle birlikte düzeltilecektir. Beklenmedik davranışlarla karşılaşırsanız bizi bilgilendirin.,0
Sistem bakımı tamamlanmıştır. İntranet ve kurumsal e-posta servisleri yeniden aktif durumdadır. Sorun yaşamanız halinde IT destek hattını arayabilirsiniz.,0
"Sayın müşterimiz, 15 Kasım 2024 tarihli siparişiniz (#SP-789456) kargoya teslim edilmiştir. Teslimat için lütfen kapıda bulununuz.",0
Siparişiniz (#OR-2024-54321) hazırlanmış ve bugün saat 14:30 itibarıyla dağıtım merkezinden ayrılmıştır. Tahmini teslim süresi 1-2 iş günüdür.,0
"Merhaba, e-ticaret sitenizden verdiğiniz sipariş onaylanmış olup kargoya verilmiştir. Sipariş özeti: Ürün adı - Mavi Spor Ayakkabı, Adet: 1, Tutar: 899 TL.",0
Siparişiniz teslim alınmıştır. Değerlendirmenizi beklemekteyiz. Ürün veya teslimatla ilgili memnuniyetsizlik durumunda 14 gün içinde iade talebinde bulunabilirsiniz.,0
Sipariş No: 2024-98765. Ürününüz bu gün saat 10:45'te ilgili kargo şubesine bırakılmıştır. Şube adresi ve çalışma saatleri için kargo şirketi web sitesini ziyaret edebilirsiniz.,0
Paketiniz 16.11.2024 tarihinde saat 09:23'te komşunuz Ayşe Hanım'a teslim edilmiştir. Teslimatla ilgili sorun varsa müşteri hizmetlerini arayabilirsiniz.,0
Kargo takip bilgileri: Gönderi No TRK20241115001 — Durum: Dağıtım aracına yüklendi. Tahmini teslim: Bugün saat 12:00-18:00 arası.,0
Paketiniz İstanbul Anadolu dağıtım merkezine ulaşmıştır. Yarın teslimat yapılacaktır. Teslimat saati için sabah SMS bilgilendirmesi alacaksınız.,0
Gönderiniz gümrük işlemlerini tamamlamış olup yurt içi kargo ağına aktarılmıştır. Tahmini teslim süresi 2-3 iş günüdür.,0
Kargo bildirimi: Paketiniz bugün 3. teslimat denemesinde teslim edilememiştir. Paketi teslim almak için kargo şubesini ziyaret ediniz veya yetki belgesi ile başka bir kişiyi görevlendirebilirsiniz.,0
"Sayın misafirimiz, Antalya otelimizde 22-25 Kasım tarihleri için rezervasyonunuz onaylanmıştır. Rezervasyon numaranız: HTL-20241122-4521. Check-in saati 14:00, check-out 12:00'dir.",0
"Uçuş rezervasyonunuz onaylanmıştır. İstanbul-Ankara TK182 seferi, 18 Kasım 2024, Kalkış: 08:30. E-bilet ektedir, havalimanında görevlilere ibraz ediniz.",0
"Diş Kliniği randevu onayı: Sayın Mehmet Bey, 19 Kasım Salı saat 15:00 için randevunuz oluşturulmuştur. Değişiklik için lütfen en az 24 saat öncesinden haber veriniz.",0
